kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Linea_18-B,122,14.6524812,-90.4560714,,VUELTA
doc.kml,Polygon,Linea_18-B,123,14.6526135,-90.4567822,,VUELTA
doc.kml,Polygon,Linea_18-B,124,14.6527796,-90.4573884,,VUELTA
doc.kml,Polygon,Linea_18-B,125,14.6528911,-90.4577009,,VUELTA
doc.kml,Polygon,Linea_18-B,126,14.6530261,-90.4580214,,VUELTA
doc.kml,Polygon,Linea_18-B,127,14.6533452,-90.4587483,,VUELTA
doc.kml,Polygon,Linea_18-B,128,14.6535373,-90.4591425,,VUELTA
doc.kml,Polygon,Linea_18-B,129,14.6537449,-90.4595771,,VUELTA
doc.kml,Polygon,Linea_18-B,130,14.6540303,-90.4601806,,VUELTA
doc.kml,Polygon,Linea_18-B,131,14.6543404,-90.4607908,,VUELTA
doc.kml,Polygon,Linea_18-B,132,14.6545383,-90.4611415,,VUELTA
doc.kml,Polygon,Linea_18-B,133,14.6547462,-90.4615757,,VUELTA
doc.kml,Polygon,Linea_18-B,134,14.6548489,-90.4617753,,VUELTA
doc.kml,Polygon,Linea_18-B,135,14.6549879,-90.4620635,,VUELTA
doc.kml,Polygon,Linea_18-B,136,14.6551578,-90.4623934,,VUELTA
doc.kml,Polygon,Linea_18-B,137,14.655322,-90.462777,,VUELTA
doc.kml,Polygon,Linea_18-B,138,14.6554417,-90.4630143,,VUELTA
doc.kml,Polygon,Linea_18-B,139,14.6555146,-90.4631806,,VUELTA
doc.kml,Polygon,Linea_18-B,140,14.6556198,-90.4634656,,VUELTA
doc.kml,Polygon,Linea_18-B,141,14.6557021,-90.4636952,,VUELTA
doc.kml,Polygon,Linea_18-B,142,14.6557755,-90.4639705,,VUELTA
doc.kml,Polygon,Linea_18-B,143,14.6558436,-90.4642897,,VUELTA
doc.kml,Polygon,Linea_18-B,144,14.6558997,-90.4645915,,VUELTA
doc.kml,Polygon,Linea_18-B,145,14.6559395,-90.4648993,,VUELTA
doc.kml,Polygon,Linea_18-B,146,14.6559697,-90.4651363,,VUELTA
doc.kml,Polygon,Linea_18-B,147,14.6560116,-90.4654417,,VUELTA
doc.kml,Polygon,Linea_18-B,148,14.6560655,-90.4659011,,VUELTA
doc.kml,Polygon,Linea_18-B,149,14.6561271,-90.4663738,,VUELTA
doc.kml,Polygon,Linea_18-B,150,14.656214,-90.4669652,,VUELTA
doc.kml,Polygon,Linea_18-B,151,14.6562607,-90.4672911,,VUELTA
doc.kml,Polygon,Linea_18-B,152,14.656273,-90.4674976,,VUELTA
doc.kml,Polygon,Linea_18-B,153,14.6562844,-90.4677806,,VUELTA
doc.kml,Polygon,Linea_18-B,154,14.6562706,-90.4680254,,VUELTA
doc.kml,Polygon,Linea_18-B,155,14.6561997,-90.4682741,,VUELTA
doc.kml,Polygon,Linea_18-B,156,14.6561271,-90.4685618,,VUELTA
doc.kml,Polygon,Linea_18-B,157,14.6560226,-90.4688418,,VUELTA
doc.kml,Polygon,Linea_18-B,158,14.6559259,-90.4690117,,VUELTA
doc.kml,Polygon,Linea_18-B,159,14.6557229,-90.4694121,,VUELTA
doc.kml,Polygon,Linea_18-B,160,14.6555345,-90.469741,,VUELTA
doc.kml,Polygon,Linea_18-B,161,14.6553798,-90.4700055,,VUELTA
doc.kml,Polygon,Linea_18-B,162,14.6552539,-90.4702388,,VUELTA
doc.kml,Polygon,Linea_18-B,163,14.6551896,-90.4703555,,VUELTA
doc.kml,Polygon,Linea_18-B,164,14.6550657,-90.4705271,,VUELTA
doc.kml,Polygon,Linea_18-B,165,14.6548945,-90.4707263,,VUELTA
doc.kml,Polygon,Linea_18-B,166,14.6547466,-90.4708245,,VUELTA
doc.kml,Polygon,Linea_18-B,167,14.6545948,-90.4709228,,VUELTA
doc.kml,Polygon,Linea_18-B,168,14.6544254,-90.4709992,,VUELTA
doc.kml,Polygon,Linea_18-B,169,14.6542448,-90.4710804,,VUELTA
doc.kml,Polygon,Linea_18-B,170,14.6541004,-90.4711226,,VUELTA
doc.kml,Polygon,Linea_18-B,171,14.6537695,-90.4711796,,VUELTA
doc.kml,Polygon,Linea_18-B,172,14.6534147,-90.4712229,,VUELTA
doc.kml,Polygon,Linea_18-B,173,14.6530128,-90.4712593,,VUELTA
doc.kml,Polygon,Linea_18-B,174,14.6526264,-90.4713024,,VUELTA
doc.kml,Polygon,Linea_18-B,175,14.6522645,-90.4713419,,VUELTA
doc.kml,Polygon,Linea_18-B,176,14.6520803,-90.4713653,,VUELTA
doc.kml,Polygon,Linea_18-B,177,14.6516449,-90.4714659,,VUELTA
doc.kml,Polygon,Linea_18-B,178,14.6514302,-90.4715317,,VUELTA
doc.kml,Polygon,Linea_18-B,179,14.6512421,-90.4716376,,VUELTA
doc.kml,Polygon,Linea_18-B,180,14.65086,-90.471771,,VUELTA
doc.kml,Polygon,Linea_18-B,181,14.650556,-90.4719195,,VUELTA
doc.kml,Polygon,Linea_18-B,182,14.6503416,-90.4720426,,VUELTA
doc.kml,Polygon,Linea_18-B,183,14.6501866,-90.4721412,,VUELTA
doc.kml,Polygon,Linea_18-B,184,14.6500756,-90.4722398,,VUELTA
doc.kml,Polygon,Linea_18-B,185,14.6498142,-90.4725322,,VUELTA
doc.kml,Polygon,Linea_18-B,186,14.649519,-90.4728272,,VUELTA
doc.kml,Polygon,Linea_18-B,187,14.6492789,-90.4731088,,VUELTA
doc.kml,Polygon,Linea_18-B,188,14.6489643,-90.4735594,,VUELTA
doc.kml,Polygon,Linea_18-B,189,14.6487301,-90.4738867,,VUELTA
doc.kml,Polygon,Linea_18-B,190,14.6486146,-90.474112,,VUELTA
doc.kml,Polygon,Linea_18-B,191,14.6484738,-90.4744741,,VUELTA
doc.kml,Polygon,Linea_18-B,192,14.6483149,-90.4750508,,VUELTA
doc.kml,Polygon,Linea_18-B,193,14.6482513,-90.4753941,,VUELTA
doc.kml,Polygon,Linea_18-B,194,14.6482202,-90.4757468,,VUELTA
doc.kml,Polygon,Linea_18-B,195,14.6482228,-90.4761263,,VUELTA
doc.kml,Polygon,Linea_18-B,196,14.6482383,-90.4764884,,VUELTA
doc.kml,Polygon,Linea_18-B,197,14.648285,-90.4769471,,VUELTA
doc.kml,Polygon,Linea_18-B,198,14.6483291,-90.4774003,,VUELTA
doc.kml,Polygon,Linea_18-B,199,14.648372,-90.4777999,,VUELTA
doc.kml,Polygon,Linea_18-B,200,14.6484226,-90.4782103,,VUELTA
doc.kml,Polygon,Linea_18-B,201,14.6489572,-90.4780668,,VUELTA
doc.kml,Polygon,Linea_18-B,202,14.6493179,-90.477859,,VUELTA
doc.kml,Polygon,Linea_18-B,203,14.6494282,-90.4778376,,VUELTA
doc.kml,Polygon,Linea_18-B,204,14.6496546,-90.4779006,,VUELTA
doc.kml,Polygon,Linea_18-B,205,14.6497846,-90.4779697,,VUELTA
doc.kml,Polygon,Linea_18-B,206,14.6501065,-90.478027,,VUELTA
doc.kml,Polygon,Linea_18-B,207,14.6505245,-90.4780039,,VUELTA
doc.kml,Polygon,Linea_18-B,208,14.6510591,-90.477977,ATLÁNTIDA,VUELTA
