kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 6,221,14.6341861,-90.51266
doc.kml,Polygon,Línea 6,222,14.634079,-90.5126758
doc.kml,Polygon,Línea 6,223,14.6338273,-90.5127108
doc.kml,Polygon,Línea 6,224,14.6336872,-90.5127321
doc.kml,Polygon,Línea 6,225,14.6335772,-90.5127469
doc.kml,Polygon,Línea 6,226,14.6330779,-90.512818
doc.kml,Polygon,Línea 6,227,14.6328256,-90.5128541
doc.kml,Polygon,Línea 6,228,14.6325643,-90.512891
doc.kml,Polygon,Línea 6,229,14.6314741,-90.5130491
doc.kml,Polygon,Línea 6,230,14.6307117,-90.5131918
doc.kml,Polygon,Línea 6,231,14.6306577,-90.512562
doc.kml,Polygon,Línea 6,232,14.6306307,-90.512253
doc.kml,Polygon,Línea 6,233,14.6305973,-90.5120165
doc.kml,Polygon,Línea 6,234,14.6305421,-90.5116339,PLAZA BARRIOS/FEGUA,IDA
