kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,151,14.6562607,-90.4672911,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,152,14.656273,-90.4674976,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,153,14.6562844,-90.4677806,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,154,14.6562706,-90.4680254,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,155,14.6561997,-90.4682741,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,156,14.6561271,-90.4685618,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,157,14.6560226,-90.4688418,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,158,14.6559259,-90.4690117,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,159,14.6557229,-90.4694121,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,160,14.6555345,-90.469741,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,161,14.6553798,-90.4700055,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,162,14.6552539,-90.4702388,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,163,14.6551896,-90.4703555,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,164,14.6550657,-90.4705271,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,165,14.6548945,-90.4707263,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,166,14.6547466,-90.4708245,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,167,14.6545948,-90.4709228,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,168,14.6544254,-90.4709992,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,169,14.6542448,-90.4710804,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,170,14.6541004,-90.4711226,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,171,14.6537695,-90.4711796,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,172,14.6534147,-90.4712229,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,173,14.6530128,-90.4712593,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,174,14.6526264,-90.4713024,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,175,14.6522645,-90.4713419,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,176,14.6520803,-90.4713653,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,177,14.6516449,-90.4714659,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,178,14.6514302,-90.4715317,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,179,14.6512421,-90.4716376,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,180,14.65086,-90.471771,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,181,14.650556,-90.4719195,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,182,14.6503416,-90.4720426,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,183,14.6501866,-90.4721412,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,184,14.6500756,-90.4722398,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,185,14.6498142,-90.4725322,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,186,14.649519,-90.4728272,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,187,14.6492789,-90.4731088,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,188,14.6489643,-90.4735594,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,189,14.6487301,-90.4738867,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,190,14.6486146,-90.474112,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,191,14.6484738,-90.4744741,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,192,14.6483149,-90.4750508,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,193,14.6482513,-90.4753941,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,194,14.6482202,-90.4757468,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,195,14.6482228,-90.4761263,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,196,14.6482383,-90.4764884,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,197,14.648285,-90.4769471,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,198,14.6483291,-90.4774003,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,199,14.648372,-90.4777999,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,200,14.6484226,-90.4782103,,
